"rt","response","trialType","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","date","time","leftRight","age","race","ethnicity","gender","exp_duration","success","timeout","failed_images","failed_audio","failed_video","stimulus","view_history","trialID","radius_a","radius_b","angle_a","angle_b","lrCond","question_order"
"6370","{""response"":""115""}","enter-sub-number","survey-html-form","0","6377","0.0-0.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","","","","","","",""
"","","","fullscreen","1","9328","0.0-1.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","true","","","","","","","","","","","","",""
"","","","preload","2","9348","0.0-2.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","true","false","[]","[]","[]","","","","","","","","",""
"17704","0","","html-button-response","3","27056","0.0-3.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","",""
"41939","","","instructions","4","69000","0.0-4.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","[{""page_index"":0,""viewing_time"":9050},{""page_index"":1,""viewing_time"":9487},{""page_index"":2,""viewing_time"":23401}]","","","","","","",""
"null","null","presentPop","canvas-keyboard-response","5","85018","0.0-5.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","","","","","","",""
"null","null","clear_screen","canvas-keyboard-response","6","85784","0.0-6.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","","","","","","",""
"2564","","","instructions","7","88351","0.0-7.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","[{""page_index"":0,""viewing_time"":2563}]","","","","","","",""
"null","null","presentPop","canvas-keyboard-response","8","104365","0.0-8.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","","","","","","",""
"null","null","clear_screen","canvas-keyboard-response","9","105128","0.0-9.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","","","","","","",""
"8966","","","instructions","10","114096","0.0-10.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","[{""page_index"":0,""viewing_time"":4717},{""page_index"":1,""viewing_time"":4248}]","","","","","","",""
"10040","7","rating","canvas-keyboard-response","11","125151","0.0-11.0-0.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","139","57","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","12","125415","0.0-11.0-1.0","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","139","57","57","17","33","",""
"4377","3","rating","canvas-keyboard-response","13","129807","0.0-11.0-0.1","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","172","113","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","14","130068","0.0-11.0-1.1","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","172","113","57","17","33","",""
"5197","1","rating","canvas-keyboard-response","15","135279","0.0-11.0-0.2","115","2022-3-31","14:50:11","0","22","[""White""]","No","Female","862982","","","","","","","","176","113","30","17","40","0",""
