"rt","response","trialType","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","date","time","leftRight","age","race","ethnicity","gender","exp_duration","success","timeout","failed_images","failed_audio","failed_video","stimulus","view_history","trialID","radius_a","radius_b","angle_a","angle_b","lrCond","question_order"
"null","null","clear_screen","canvas-keyboard-response","30","271385","0.0-11.0-1.9","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","253","140","85","25","40","",""
"2800","1","rating","canvas-keyboard-response","31","274198","0.0-11.0-0.10","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","224","85","140","25","25","0",""
"null","null","clear_screen","canvas-keyboard-response","32","274458","0.0-11.0-1.10","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","224","85","140","25","25","",""
"2114","1","rating","canvas-keyboard-response","33","276590","0.0-11.0-0.11","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","129","30","140","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","34","276848","0.0-11.0-1.11","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","129","30","140","17","40","",""
"4447","2","rating","canvas-keyboard-response","35","281309","0.0-11.0-0.12","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","122","30","85","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","36","281569","0.0-11.0-1.12","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","122","30","85","17","33","",""
"3651","3","rating","canvas-keyboard-response","37","285230","0.0-11.0-0.13","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","28","57","30","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","38","285491","0.0-11.0-1.13","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","28","57","30","10","17","",""
"5261","3","rating","canvas-keyboard-response","39","290766","0.0-11.0-0.14","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","225","85","30","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","40","291026","0.0-11.0-1.14","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","225","85","30","25","33","",""
"6510","6","rating","canvas-keyboard-response","41","297549","0.0-11.0-0.15","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","75","113","140","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","42","297810","0.0-11.0-1.15","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","75","113","140","10","17","",""
"6251","2","rating","canvas-keyboard-response","43","304069","0.0-11.0-0.16","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","146","57","113","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","44","304328","0.0-11.0-1.16","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","146","57","113","17","40","",""
"2621","9","rating","canvas-keyboard-response","45","306965","0.0-11.0-0.17","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","95","140","140","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","46","307226","0.0-11.0-1.17","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","95","140","140","10","17","",""
"3721","7","rating","canvas-keyboard-response","47","310957","0.0-11.0-0.18","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","105","140","140","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","48","311215","0.0-11.0-1.18","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","105","140","140","10","33","",""
"5937","6","rating","canvas-keyboard-response","49","317166","0.0-11.0-0.19","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","34","57","57","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","50","317429","0.0-11.0-1.19","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","34","57","57","10","25","",""
"3626","7","rating","canvas-keyboard-response","51","321070","0.0-11.0-0.20","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","285","113","140","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","52","321330","0.0-11.0-1.20","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","285","113","140","33","40","",""
"3272","2","rating","canvas-keyboard-response","53","324614","0.0-11.0-0.21","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","208","30","113","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","54","324873","0.0-11.0-1.21","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","208","30","113","25","40","",""
"7697","6","rating","canvas-keyboard-response","55","332582","0.0-11.0-0.22","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","151","85","57","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","56","332841","0.0-11.0-1.22","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","151","85","57","17","25","",""
"3752","7","rating","canvas-keyboard-response","57","336606","0.0-11.0-0.23","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","218","57","30","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","58","336865","0.0-11.0-1.23","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","218","57","30","25","40","",""
"3574","8","rating","canvas-keyboard-response","59","340454","0.0-11.0-0.24","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","255","140","140","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","60","340713","0.0-11.0-1.24","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","255","140","140","25","40","",""
"8256","4","rating","canvas-keyboard-response","61","348981","0.0-11.0-0.25","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","279","85","140","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","62","349242","0.0-11.0-1.25","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","279","85","140","33","40","",""
"1528","3","rating","canvas-keyboard-response","63","350781","0.0-11.0-0.26","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","113","30","113","17","17","0",""
"null","null","clear_screen","canvas-keyboard-response","64","351043","0.0-11.0-1.26","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","113","30","113","17","17","",""
"2484","9","rating","canvas-keyboard-response","65","353542","0.0-11.0-0.27","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","277","85","85","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","66","353804","0.0-11.0-1.27","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","277","85","85","33","40","",""
"1855","7","rating","canvas-keyboard-response","67","355670","0.0-11.0-0.28","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","280","113","140","33","33","0",""
"null","null","clear_screen","canvas-keyboard-response","68","355930","0.0-11.0-1.28","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","280","113","140","33","33","",""
"2137","8","rating","canvas-keyboard-response","69","358078","0.0-11.0-0.29","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","184","140","113","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","70","358337","0.0-11.0-1.29","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","184","140","113","17","25","",""
"1790","1","rating","canvas-keyboard-response","71","360141","0.0-11.0-0.30","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","14","30","140","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","72","360404","0.0-11.0-1.30","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","14","30","140","10","25","",""
"6894","2","rating","canvas-keyboard-response","73","367309","0.0-11.0-0.31","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","27","57","140","10","10","0",""
"null","null","clear_screen","canvas-keyboard-response","74","367571","0.0-11.0-1.31","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","27","57","140","10","10","",""
"2746","4","rating","canvas-keyboard-response","75","370332","0.0-11.0-0.32","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","88","113","85","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","76","370592","0.0-11.0-1.32","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","88","113","85","10","40","",""
"2288","2","rating","canvas-keyboard-response","77","372893","0.0-11.0-0.33","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","143","57","30","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","78","373153","0.0-11.0-1.33","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","143","57","30","17","40","",""
"1259","2","rating","canvas-keyboard-response","79","374421","0.0-11.0-0.34","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","275","85","30","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","80","374679","0.0-11.0-1.34","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","275","85","30","33","40","",""
"4516","4","rating","canvas-keyboard-response","81","379205","0.0-11.0-0.35","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","156","85","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","82","379462","0.0-11.0-1.35","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","156","85","57","17","33","",""
"1591","2","rating","canvas-keyboard-response","83","381069","0.0-11.0-0.36","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","167","113","57","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","84","381329","0.0-11.0-1.36","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","167","113","57","17","25","",""
"1905","2","rating","canvas-keyboard-response","85","383245","0.0-11.0-0.37","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","212","57","140","25","25","0",""
"null","null","clear_screen","canvas-keyboard-response","86","383504","0.0-11.0-1.37","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","212","57","140","25","25","",""
"2354","2","rating","canvas-keyboard-response","87","385869","0.0-11.0-0.38","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","45","57","85","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","88","386129","0.0-11.0-1.38","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","45","57","85","10","40","",""
"1155","2","rating","canvas-keyboard-response","89","387293","0.0-11.0-0.39","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","124","30","140","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","90","387551","0.0-11.0-1.39","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","124","30","140","17","33","",""
"2954","8","rating","canvas-keyboard-response","91","390516","0.0-11.0-0.40","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","174","113","113","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","92","390777","0.0-11.0-1.40","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","174","113","113","17","33","",""
"8225","7","rating","canvas-keyboard-response","93","399013","0.0-11.0-0.41","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","85","113","140","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","94","399275","0.0-11.0-1.41","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","85","113","140","10","33","",""
"1757","2","rating","canvas-keyboard-response","95","401045","0.0-11.0-0.42","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","86","113","30","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","96","401306","0.0-11.0-1.42","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","86","113","30","10","40","",""
"3428","5","rating","canvas-keyboard-response","97","404749","0.0-11.0-0.43","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","242","113","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","98","405011","0.0-11.0-1.43","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","242","113","57","25","40","",""
"4112","2","rating","canvas-keyboard-response","99","409133","0.0-11.0-0.44","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","117","30","85","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","100","409391","0.0-11.0-1.44","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","117","30","85","17","25","",""
"4956","7","rating","canvas-keyboard-response","101","414357","0.0-11.0-0.45","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","295","57","85","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","102","414617","0.0-11.0-1.45","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","295","57","85","40","40","",""
"28999","5","rating","canvas-keyboard-response","103","443630","0.0-11.0-0.46","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","173","113","85","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","104","443889","0.0-11.0-1.46","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","173","113","85","17","33","",""
"2945","9","rating","canvas-keyboard-response","105","446845","0.0-11.0-0.47","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","284","113","113","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","106","447107","0.0-11.0-1.47","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","284","113","113","33","40","",""
"3076","9","rating","canvas-keyboard-response","107","450197","0.0-11.0-0.48","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","290","140","140","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","108","450460","0.0-11.0-1.48","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","290","140","140","33","40","",""
"1811","1","rating","canvas-keyboard-response","109","452285","0.0-11.0-0.49","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","241","113","30","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","110","452546","0.0-11.0-1.49","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","241","113","30","25","40","",""
"2158","2","rating","canvas-keyboard-response","111","454717","0.0-11.0-0.50","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","141","57","113","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","112","454976","0.0-11.0-1.50","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","141","57","113","17","33","",""
"3030","6","rating","canvas-keyboard-response","113","458022","0.0-11.0-0.51","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","276","85","57","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","114","458282","0.0-11.0-1.51","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","276","85","57","33","40","",""
"3039","5","rating","canvas-keyboard-response","115","461333","0.0-11.0-0.52","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","231","85","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","116","461594","0.0-11.0-1.52","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","231","85","57","25","40","",""
"3123","8","rating","canvas-keyboard-response","117","464734","0.0-11.0-0.53","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","179","113","113","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","118","464994","0.0-11.0-1.53","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","179","113","113","17","40","",""
"4498","6","rating","canvas-keyboard-response","119","469501","0.0-11.0-0.54","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","291","30","57","40","40","0",""
"null","null","clear_screen","canvas-keyboard-response","120","469761","0.0-11.0-1.54","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","291","30","57","40","40","",""
"2072","4","rating","canvas-keyboard-response","121","471845","0.0-11.0-0.55","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","211","57","113","25","25","0",""
"null","null","clear_screen","canvas-keyboard-response","122","472109","0.0-11.0-1.55","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","211","57","113","25","25","",""
"4157","4","rating","canvas-keyboard-response","123","476276","0.0-11.0-0.56","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","163","85","113","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","124","476537","0.0-11.0-1.56","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","163","85","113","17","40","",""
"6021","7","rating","canvas-keyboard-response","125","482572","0.0-11.0-0.57","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","162","85","85","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","126","482831","0.0-11.0-1.57","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","162","85","85","17","40","",""
"2958","5","rating","canvas-keyboard-response","127","485805","0.0-11.0-0.58","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","194","140","113","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","128","486066","0.0-11.0-1.58","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","194","140","113","17","40","",""
"5561","6","rating","canvas-keyboard-response","129","491637","0.0-11.0-0.59","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","139","57","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","130","491898","0.0-11.0-1.59","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","139","57","57","17","33","",""
"3557","4","rating","canvas-keyboard-response","131","495468","0.0-11.0-0.60","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","158","85","113","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","132","495729","0.0-11.0-1.60","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","158","85","113","17","33","",""
"2008","5","rating","canvas-keyboard-response","133","497748","0.0-11.0-0.61","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","248","140","85","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","134","498007","0.0-11.0-1.61","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","248","140","85","25","33","",""
"3863","3","rating","canvas-keyboard-response","135","501885","0.0-11.0-0.62","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","164","85","140","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","136","502147","0.0-11.0-1.62","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","164","85","140","17","40","",""
"4656","2","rating","canvas-keyboard-response","137","506815","0.0-11.0-0.63","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","16","30","57","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","138","507074","0.0-11.0-1.63","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","16","30","57","10","33","",""
"14534","8","rating","canvas-keyboard-response","139","521622","0.0-11.0-0.64","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","57","85","85","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","140","521880","0.0-11.0-1.64","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","57","85","85","10","25","",""
"2065","6","rating","canvas-keyboard-response","141","523957","0.0-11.0-0.65","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","188","140","85","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","142","524218","0.0-11.0-1.65","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","188","140","85","17","33","",""
"2408","7","rating","canvas-keyboard-response","143","526637","0.0-11.0-0.66","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","53","85","113","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","144","526896","0.0-11.0-1.66","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","53","85","113","10","17","",""
"3988","7","rating","canvas-keyboard-response","145","530893","0.0-11.0-0.67","118","2022-4-7","9:37:5","1","20","[""White""]","No","Female","1245960","","","","","","","","299","85","140","40","40","1",""
