"rt","response","trialType","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","date","time","leftRight","age","race","ethnicity","gender","exp_duration","success","timeout","failed_images","failed_audio","failed_video","stimulus","view_history","trialID","radius_a","radius_b","angle_a","angle_b","lrCond","question_order"
"null","null","clear_screen","canvas-keyboard-response","60","184826","0.0-11.0-1.24","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","275","85","30","33","40","",""
"3073","1","rating","canvas-keyboard-response","61","187913","0.0-11.0-0.25","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","191","140","30","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","62","188172","0.0-11.0-1.25","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","191","140","30","17","40","",""
"2154","4","rating","canvas-keyboard-response","63","190336","0.0-11.0-0.26","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","92","140","57","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","64","190597","0.0-11.0-1.26","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","92","140","57","10","17","",""
"1674","4","rating","canvas-keyboard-response","65","192281","0.0-11.0-0.27","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","58","85","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","66","192539","0.0-11.0-1.27","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","58","85","113","10","25","",""
"1283","3","rating","canvas-keyboard-response","67","193833","0.0-11.0-0.28","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","36","57","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","68","194092","0.0-11.0-1.28","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","36","57","113","10","25","",""
"9963","3","rating","canvas-keyboard-response","69","204065","0.0-11.0-0.29","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","180","113","140","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","70","204324","0.0-11.0-1.29","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","180","113","140","17","40","",""
"4450","5","rating","canvas-keyboard-response","71","208785","0.0-11.0-0.30","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","260","30","30","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","72","209046","0.0-11.0-1.30","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","260","30","30","33","40","",""
"1467","3","rating","canvas-keyboard-response","73","210530","0.0-11.0-0.31","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","254","140","113","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","74","210792","0.0-11.0-1.31","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","254","140","113","25","40","",""
"1371","3","rating","canvas-keyboard-response","75","212177","0.0-11.0-0.32","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","160","85","30","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","76","212439","0.0-11.0-1.32","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","160","85","30","17","40","",""
"2694","3","rating","canvas-keyboard-response","77","215145","0.0-11.0-0.33","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","116","30","57","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","78","215405","0.0-11.0-1.33","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","116","30","57","17","25","",""
"4800","2","rating","canvas-keyboard-response","79","220218","0.0-11.0-0.34","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","17","30","85","10","33","0",""
"null","null","clear_screen","canvas-keyboard-response","80","220479","0.0-11.0-1.34","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","17","30","85","10","33","",""
"2577","2","rating","canvas-keyboard-response","81","223065","0.0-11.0-0.35","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","151","85","57","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","82","223324","0.0-11.0-1.35","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","151","85","57","17","25","",""
"3084","5","rating","canvas-keyboard-response","83","226418","0.0-11.0-0.36","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","239","113","113","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","84","226677","0.0-11.0-1.36","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","239","113","113","25","33","",""
"1704","2","rating","canvas-keyboard-response","85","228394","0.0-11.0-0.37","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","9","30","140","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","86","228652","0.0-11.0-1.37","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","9","30","140","10","17","",""
"3467","3","rating","canvas-keyboard-response","87","232129","0.0-11.0-0.38","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","175","113","140","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","88","232387","0.0-11.0-1.38","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","175","113","140","17","33","",""
"4867","3","rating","canvas-keyboard-response","89","237265","0.0-11.0-0.39","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","85","113","140","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","90","237524","0.0-11.0-1.39","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","85","113","140","10","33","",""
"2079","5","rating","canvas-keyboard-response","91","239617","0.0-11.0-0.40","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","121","30","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","92","239875","0.0-11.0-1.40","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","121","30","57","17","33","",""
"2114","5","rating","canvas-keyboard-response","93","242004","0.0-11.0-0.41","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","72","113","57","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","94","242262","0.0-11.0-1.41","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","72","113","57","10","17","",""
"2562","2","rating","canvas-keyboard-response","95","244841","0.0-11.0-0.42","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","45","57","85","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","96","245100","0.0-11.0-1.42","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","45","57","85","10","40","",""
"3616","5","rating","canvas-keyboard-response","97","248729","0.0-11.0-0.43","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","201","30","57","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","98","248989","0.0-11.0-1.43","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","201","30","57","25","33","",""
"1851","3","rating","canvas-keyboard-response","99","250850","0.0-11.0-0.44","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","54","85","140","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","100","251108","0.0-11.0-1.44","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","54","85","140","10","17","",""
"2063","7","rating","canvas-keyboard-response","101","253185","0.0-11.0-0.45","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","278","85","113","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","102","253442","0.0-11.0-1.45","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","278","85","113","33","40","",""
"1829","3","rating","canvas-keyboard-response","103","255282","0.0-11.0-0.46","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","32","57","140","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","104","255541","0.0-11.0-1.46","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","32","57","140","10","17","",""
"2089","8","rating","canvas-keyboard-response","105","257640","0.0-11.0-0.47","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","283","113","85","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","106","257903","0.0-11.0-1.47","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","283","113","85","33","40","",""
"1697","2","rating","canvas-keyboard-response","107","259608","0.0-11.0-0.48","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","38","57","30","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","108","259868","0.0-11.0-1.48","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","38","57","30","10","33","",""
"1554","2","rating","canvas-keyboard-response","109","261433","0.0-11.0-0.49","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","252","140","57","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","110","261695","0.0-11.0-1.49","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","252","140","57","25","40","",""
"2230","5","rating","canvas-keyboard-response","111","263936","0.0-11.0-0.50","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","57","85","85","10","25","0",""
"null","null","clear_screen","canvas-keyboard-response","112","264194","0.0-11.0-1.50","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","57","85","85","10","25","",""
"3288","5","rating","canvas-keyboard-response","113","267496","0.0-11.0-0.51","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","296","57","113","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","114","267756","0.0-11.0-1.51","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","296","57","113","40","40","",""
"2075","5","rating","canvas-keyboard-response","115","269841","0.0-11.0-0.52","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","231","85","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","116","270103","0.0-11.0-1.52","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","231","85","57","25","40","",""
"1632","3","rating","canvas-keyboard-response","117","271745","0.0-11.0-0.53","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","279","85","140","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","118","272002","0.0-11.0-1.53","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","279","85","140","33","40","",""
"2268","4","rating","canvas-keyboard-response","119","274281","0.0-11.0-0.54","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","63","85","113","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","120","274542","0.0-11.0-1.54","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","63","85","113","10","33","",""
"1943","2","rating","canvas-keyboard-response","121","276497","0.0-11.0-0.55","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","43","57","30","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","122","276755","0.0-11.0-1.55","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","43","57","30","10","40","",""
"4931","4","rating","canvas-keyboard-response","123","281695","0.0-11.0-0.56","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","245","113","140","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","124","281957","0.0-11.0-1.56","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","245","113","140","25","40","",""
"1857","2","rating","canvas-keyboard-response","125","283825","0.0-11.0-0.57","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","212","57","140","25","25","0",""
"null","null","clear_screen","canvas-keyboard-response","126","284083","0.0-11.0-1.57","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","212","57","140","25","25","",""
"4131","4","rating","canvas-keyboard-response","127","288223","0.0-11.0-0.58","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","285","113","140","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","128","288480","0.0-11.0-1.58","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","285","113","140","33","40","",""
"2486","2","rating","canvas-keyboard-response","129","290977","0.0-11.0-0.59","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","69","85","140","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","130","291239","0.0-11.0-1.59","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","69","85","140","10","40","",""
"2173","4","rating","canvas-keyboard-response","131","293424","0.0-11.0-0.60","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","78","113","85","10","25","0",""
"null","null","clear_screen","canvas-keyboard-response","132","293685","0.0-11.0-1.60","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","78","113","85","10","25","",""
"1535","4","rating","canvas-keyboard-response","133","295233","0.0-11.0-0.61","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","162","85","85","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","134","295494","0.0-11.0-1.61","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","162","85","85","17","40","",""
"3439","4","rating","canvas-keyboard-response","135","298944","0.0-11.0-0.62","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","216","57","113","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","136","299204","0.0-11.0-1.62","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","216","57","113","25","33","",""
"2097","2","rating","canvas-keyboard-response","137","301313","0.0-11.0-0.63","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","50","85","30","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","138","301574","0.0-11.0-1.63","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","50","85","30","10","17","",""
"1847","9","rating","canvas-keyboard-response","139","303433","0.0-11.0-0.64","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","5","30","30","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","140","303692","0.0-11.0-1.64","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","5","30","30","10","17","",""
"2090","5","rating","canvas-keyboard-response","141","305793","0.0-11.0-0.65","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","220","57","85","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","142","306051","0.0-11.0-1.65","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","220","57","85","25","40","",""
"2855","3","rating","canvas-keyboard-response","143","308920","0.0-11.0-0.66","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","253","140","85","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","144","309180","0.0-11.0-1.66","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","253","140","85","25","40","",""
"2522","8","rating","canvas-keyboard-response","145","311713","0.0-11.0-0.67","109","2022-3-25","15:49:28","1","19","[""White""]","No","Female","1107775","","","","","","","","277","85","85","33","40","0",""
