"rt","response","trialType","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","date","time","leftRight","age","race","ethnicity","gender","exp_duration","success","timeout","failed_images","failed_audio","failed_video","stimulus","view_history","trialID","radius_a","radius_b","angle_a","angle_b","lrCond","question_order"
"662","1","rating","canvas-keyboard-response","23","168991","0.0-11.0-0.6","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","3","30","113","10","10","0",""
"null","null","clear_screen","canvas-keyboard-response","24","169253","0.0-11.0-1.6","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","3","30","113","10","10","",""
"2396","5","rating","canvas-keyboard-response","25","171664","0.0-11.0-0.7","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","223","85","113","25","25","1",""
"null","null","clear_screen","canvas-keyboard-response","26","171923","0.0-11.0-1.7","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","223","85","113","25","25","",""
"3498","3","rating","canvas-keyboard-response","27","175432","0.0-11.0-0.8","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","57","85","85","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","28","175691","0.0-11.0-1.8","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","57","85","85","10","25","",""
"3282","4","rating","canvas-keyboard-response","29","178983","0.0-11.0-0.9","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","44","57","57","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","30","179245","0.0-11.0-1.9","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","44","57","57","10","40","",""
"5548","2","rating","canvas-keyboard-response","31","184800","0.0-11.0-0.10","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","112","30","85","17","17","0",""
"null","null","clear_screen","canvas-keyboard-response","32","185060","0.0-11.0-1.10","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","112","30","85","17","17","",""
"3144","4","rating","canvas-keyboard-response","33","188215","0.0-11.0-0.11","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","238","113","85","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","34","188476","0.0-11.0-1.11","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","238","113","85","25","33","",""
"1295","1","rating","canvas-keyboard-response","35","189783","0.0-11.0-0.12","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","186","140","30","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","36","190045","0.0-11.0-1.12","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","186","140","30","17","33","",""
"5020","3","rating","canvas-keyboard-response","37","195080","0.0-11.0-0.13","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","292","30","85","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","38","195340","0.0-11.0-1.13","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","292","30","85","40","40","",""
"3334","1","rating","canvas-keyboard-response","39","198687","0.0-11.0-0.14","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","143","57","30","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","40","198946","0.0-11.0-1.14","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","143","57","30","17","40","",""
"2894","2","rating","canvas-keyboard-response","41","201855","0.0-11.0-0.15","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","83","113","85","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","42","202115","0.0-11.0-1.15","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","83","113","85","10","33","",""
"2664","2","rating","canvas-keyboard-response","43","204792","0.0-11.0-0.16","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","36","57","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","44","205051","0.0-11.0-1.16","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","36","57","113","10","25","",""
"3850","2","rating","canvas-keyboard-response","45","208912","0.0-11.0-0.17","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","26","57","113","10","10","1",""
"null","null","clear_screen","canvas-keyboard-response","46","209173","0.0-11.0-1.17","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","26","57","113","10","10","",""
"3108","3","rating","canvas-keyboard-response","47","212295","0.0-11.0-0.18","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","253","140","85","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","48","212554","0.0-11.0-1.18","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","253","140","85","25","40","",""
"3296","5","rating","canvas-keyboard-response","49","215863","0.0-11.0-0.19","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","99","140","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","50","216122","0.0-11.0-1.19","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","99","140","113","10","25","",""
"1798","1","rating","canvas-keyboard-response","51","217935","0.0-11.0-0.20","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","241","113","30","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","52","218195","0.0-11.0-1.20","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","241","113","30","25","40","",""
"2375","4","rating","canvas-keyboard-response","53","220583","0.0-11.0-0.21","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","110","140","140","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","54","220842","0.0-11.0-1.21","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","110","140","140","10","40","",""
"2801","3","rating","canvas-keyboard-response","55","223656","0.0-11.0-0.22","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","67","85","85","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","56","223915","0.0-11.0-1.22","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","67","85","85","10","40","",""
"8306","3","rating","canvas-keyboard-response","57","232231","0.0-11.0-0.23","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","73","113","85","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","58","232491","0.0-11.0-1.23","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","73","113","85","10","17","",""
"2452","5","rating","canvas-keyboard-response","59","234952","0.0-11.0-0.24","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","10","30","30","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","60","235211","0.0-11.0-1.24","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","10","30","30","10","25","",""
"1788","3","rating","canvas-keyboard-response","61","237015","0.0-11.0-0.25","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","27","57","140","10","10","1",""
"null","null","clear_screen","canvas-keyboard-response","62","237277","0.0-11.0-1.25","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","27","57","140","10","10","",""
"3576","6","rating","canvas-keyboard-response","63","240864","0.0-11.0-0.26","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","277","85","85","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","64","241122","0.0-11.0-1.26","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","277","85","85","33","40","",""
"4088","4","rating","canvas-keyboard-response","65","245223","0.0-11.0-0.27","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","270","57","85","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","66","245482","0.0-11.0-1.27","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","270","57","85","33","40","",""
"2549","3","rating","canvas-keyboard-response","67","248047","0.0-11.0-0.28","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","51","85","57","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","68","248309","0.0-11.0-1.28","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","51","85","57","10","17","",""
"3398","5","rating","canvas-keyboard-response","69","251719","0.0-11.0-0.29","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","100","140","140","10","25","0",""
"null","null","clear_screen","canvas-keyboard-response","70","251979","0.0-11.0-1.29","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","100","140","140","10","25","",""
"1955","3","rating","canvas-keyboard-response","71","253945","0.0-11.0-0.30","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","108","140","85","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","72","254204","0.0-11.0-1.30","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","108","140","85","10","40","",""
"2620","4","rating","canvas-keyboard-response","73","256839","0.0-11.0-0.31","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","245","113","140","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","74","257100","0.0-11.0-1.31","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","245","113","140","25","40","",""
"3160","3","rating","canvas-keyboard-response","75","260271","0.0-11.0-0.32","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","163","85","113","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","76","260533","0.0-11.0-1.32","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","163","85","113","17","40","",""
"1987","3","rating","canvas-keyboard-response","77","262535","0.0-11.0-0.33","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","116","30","57","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","78","262795","0.0-11.0-1.33","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","116","30","57","17","25","",""
"2775","3","rating","canvas-keyboard-response","79","265584","0.0-11.0-0.34","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","274","85","140","33","33","1",""
"null","null","clear_screen","canvas-keyboard-response","80","265845","0.0-11.0-1.34","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","274","85","140","33","33","",""
"1736","3","rating","canvas-keyboard-response","81","267592","0.0-11.0-0.35","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","58","85","113","10","25","0",""
"null","null","clear_screen","canvas-keyboard-response","82","267853","0.0-11.0-1.35","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","58","85","113","10","25","",""
"1504","2","rating","canvas-keyboard-response","83","269368","0.0-11.0-0.36","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","55","85","30","10","25","0",""
"null","null","clear_screen","canvas-keyboard-response","84","269626","0.0-11.0-1.36","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","55","85","30","10","25","",""
"1155","2","rating","canvas-keyboard-response","85","270791","0.0-11.0-0.37","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","263","30","113","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","86","271051","0.0-11.0-1.37","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","263","30","113","33","40","",""
"1835","4","rating","canvas-keyboard-response","87","272895","0.0-11.0-0.38","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","180","113","140","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","88","273155","0.0-11.0-1.38","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","180","113","140","17","40","",""
"5130","4","rating","canvas-keyboard-response","89","278296","0.0-11.0-0.39","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","233","85","113","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","90","278554","0.0-11.0-1.39","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","233","85","113","25","40","",""
"1937","3","rating","canvas-keyboard-response","91","280503","0.0-11.0-0.40","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","49","85","140","10","10","0",""
"null","null","clear_screen","canvas-keyboard-response","92","280765","0.0-11.0-1.40","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","49","85","140","10","10","",""
"1735","5","rating","canvas-keyboard-response","93","282511","0.0-11.0-0.41","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","153","85","113","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","94","282770","0.0-11.0-1.41","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","153","85","113","17","25","",""
"1145","1","rating","canvas-keyboard-response","95","283926","0.0-11.0-0.42","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","198","30","113","25","25","1",""
"null","null","clear_screen","canvas-keyboard-response","96","284186","0.0-11.0-1.42","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","198","30","113","25","25","",""
"3451","4","rating","canvas-keyboard-response","97","287648","0.0-11.0-0.43","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","220","57","85","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","98","287909","0.0-11.0-1.43","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","220","57","85","25","40","",""
"2227","4","rating","canvas-keyboard-response","99","290151","0.0-11.0-0.44","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","125","30","30","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","100","290411","0.0-11.0-1.44","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","125","30","30","17","40","",""
"2211","3","rating","canvas-keyboard-response","101","292631","0.0-11.0-0.45","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","175","113","140","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","102","292890","0.0-11.0-1.45","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","175","113","140","17","33","",""
"1746","2","rating","canvas-keyboard-response","103","294648","0.0-11.0-0.46","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","50","85","30","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","104","294909","0.0-11.0-1.46","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","50","85","30","10","17","",""
"902","2","rating","canvas-keyboard-response","105","295823","0.0-11.0-0.47","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","13","30","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","106","296083","0.0-11.0-1.47","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","13","30","113","10","25","",""
"5464","2","rating","canvas-keyboard-response","107","301559","0.0-11.0-0.48","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","257","30","85","33","33","1",""
"null","null","clear_screen","canvas-keyboard-response","108","301822","0.0-11.0-1.48","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","257","30","85","33","33","",""
"2054","3","rating","canvas-keyboard-response","109","303887","0.0-11.0-0.49","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","136","57","113","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","110","304147","0.0-11.0-1.49","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","136","57","113","17","25","",""
"1274","1","rating","canvas-keyboard-response","111","305431","0.0-11.0-0.50","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","24","30","140","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","112","305694","0.0-11.0-1.50","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","24","30","140","10","40","",""
"639","1","rating","canvas-keyboard-response","113","306343","0.0-11.0-0.51","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","286","140","30","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","114","306605","0.0-11.0-1.51","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","286","140","30","33","40","",""
"662","1","rating","canvas-keyboard-response","115","307279","0.0-11.0-0.52","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","47","57","140","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","116","307542","0.0-11.0-1.52","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","47","57","140","10","40","",""
"2069","3","rating","canvas-keyboard-response","117","309623","0.0-11.0-0.53","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","296","57","113","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","118","309885","0.0-11.0-1.53","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","296","57","113","40","40","",""
"1766","3","rating","canvas-keyboard-response","119","311663","0.0-11.0-0.54","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","237","113","57","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","120","311922","0.0-11.0-1.54","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","237","113","57","25","33","",""
"1955","5","rating","canvas-keyboard-response","121","313888","0.0-11.0-0.55","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","79","113","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","122","314148","0.0-11.0-1.55","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","79","113","113","10","25","",""
"1623","2","rating","canvas-keyboard-response","123","315784","0.0-11.0-0.56","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","32","57","140","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","124","316042","0.0-11.0-1.56","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","32","57","140","10","17","",""
"4528","5","rating","canvas-keyboard-response","125","320583","0.0-11.0-0.57","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","11","30","57","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","126","320843","0.0-11.0-1.57","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","11","30","57","10","25","",""
"2233","2","rating","canvas-keyboard-response","127","323087","0.0-11.0-0.58","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","60","85","30","10","33","0",""
"null","null","clear_screen","canvas-keyboard-response","128","323349","0.0-11.0-1.58","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","60","85","30","10","33","",""
"1409","5","rating","canvas-keyboard-response","129","324767","0.0-11.0-0.59","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","229","85","140","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","130","325027","0.0-11.0-1.59","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","229","85","140","25","33","",""
"673","5","rating","canvas-keyboard-response","131","325712","0.0-11.0-0.60","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","189","140","113","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","132","325973","0.0-11.0-1.60","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","189","140","113","17","33","",""
"2263","3","rating","canvas-keyboard-response","133","328247","0.0-11.0-0.61","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","161","85","57","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","134","328507","0.0-11.0-1.61","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","161","85","57","17","40","",""
"6742","8","rating","canvas-keyboard-response","135","335264","0.0-11.0-0.62","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","5","30","30","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","136","335524","0.0-11.0-1.62","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","5","30","30","10","17","",""
"1460","1","rating","canvas-keyboard-response","137","336999","0.0-11.0-0.63","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","129","30","140","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","138","337258","0.0-11.0-1.63","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","129","30","140","17","40","",""
"1866","3","rating","canvas-keyboard-response","139","339135","0.0-11.0-0.64","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","17","30","85","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","140","339396","0.0-11.0-1.64","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","17","30","85","10","33","",""
"4231","2","rating","canvas-keyboard-response","141","343639","0.0-11.0-0.65","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","206","30","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","142","343899","0.0-11.0-1.65","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","206","30","57","25","40","",""
"2389","7","rating","canvas-keyboard-response","143","346304","0.0-11.0-0.66","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","239","113","113","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","144","346565","0.0-11.0-1.66","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","239","113","113","25","33","",""
"1830","4","rating","canvas-keyboard-response","145","348407","0.0-11.0-0.67","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","137","57","140","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","146","348670","0.0-11.0-1.67","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","137","57","140","17","25","",""
"5256","3","rating","canvas-keyboard-response","147","353936","0.0-11.0-0.68","108","2022-3-25","14:36:53","0","20","[""White""]","No","Female","970395","","","","","","","","35","57","85","10","25","0",""
