"rt","response","trialType","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","date","time","leftRight","age","race","ethnicity","gender","exp_duration","success","timeout","failed_images","failed_audio","failed_video","stimulus","view_history","trialID","radius_a","radius_b","angle_a","angle_b","lrCond","question_order"
"1477","1","rating","canvas-keyboard-response","67","209097","0.0-11.0-0.28","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","24","30","140","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","68","209357","0.0-11.0-1.28","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","24","30","140","10","40","",""
"2447","5","rating","canvas-keyboard-response","69","211816","0.0-11.0-0.29","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","34","57","57","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","70","212076","0.0-11.0-1.29","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","34","57","57","10","25","",""
"1521","3","rating","canvas-keyboard-response","71","213608","0.0-11.0-0.30","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","137","57","140","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","72","213867","0.0-11.0-1.30","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","137","57","140","17","25","",""
"2139","6","rating","canvas-keyboard-response","73","216016","0.0-11.0-0.31","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","285","113","140","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","74","216276","0.0-11.0-1.31","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","285","113","140","33","40","",""
"2690","4","rating","canvas-keyboard-response","75","218977","0.0-11.0-0.32","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","143","57","30","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","76","219235","0.0-11.0-1.32","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","143","57","30","17","40","",""
"2226","4","rating","canvas-keyboard-response","77","221472","0.0-11.0-0.33","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","155","85","30","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","78","221731","0.0-11.0-1.33","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","155","85","30","17","33","",""
"3233","7","rating","canvas-keyboard-response","79","224976","0.0-11.0-0.34","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","149","85","140","17","17","1",""
"null","null","clear_screen","canvas-keyboard-response","80","225235","0.0-11.0-1.34","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","149","85","140","17","17","",""
"1898","1","rating","canvas-keyboard-response","81","227144","0.0-11.0-0.35","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","246","140","30","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","82","227403","0.0-11.0-1.35","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","246","140","30","25","33","",""
"2801","4","rating","canvas-keyboard-response","83","230217","0.0-11.0-0.36","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","231","85","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","84","230475","0.0-11.0-1.36","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","231","85","57","25","40","",""
"2626","3","rating","canvas-keyboard-response","85","233112","0.0-11.0-0.37","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","136","57","113","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","86","233370","0.0-11.0-1.37","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","136","57","113","17","25","",""
"2634","4","rating","canvas-keyboard-response","87","236017","0.0-11.0-0.38","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","173","113","85","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","88","236275","0.0-11.0-1.38","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","173","113","85","17","33","",""
"5618","7","rating","canvas-keyboard-response","89","241904","0.0-11.0-0.39","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","109","140","113","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","90","242163","0.0-11.0-1.39","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","109","140","113","10","40","",""
"1522","1","rating","canvas-keyboard-response","91","243696","0.0-11.0-0.40","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","14","30","140","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","92","243955","0.0-11.0-1.40","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","14","30","140","10","25","",""
"4186","7","rating","canvas-keyboard-response","93","248152","0.0-11.0-0.41","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","165","113","140","17","17","1",""
"null","null","clear_screen","canvas-keyboard-response","94","248411","0.0-11.0-1.41","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","165","113","140","17","17","",""
"1331","3","rating","canvas-keyboard-response","95","249752","0.0-11.0-0.42","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","192","140","57","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","96","250011","0.0-11.0-1.42","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","192","140","57","17","40","",""
"1410","6","rating","canvas-keyboard-response","97","251433","0.0-11.0-0.43","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","93","140","85","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","98","251696","0.0-11.0-1.43","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","93","140","85","10","17","",""
"1378","1","rating","canvas-keyboard-response","99","253089","0.0-11.0-0.44","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","251","140","30","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","100","253348","0.0-11.0-1.44","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","251","140","30","25","40","",""
"1606","7","rating","canvas-keyboard-response","101","254969","0.0-11.0-0.45","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","210","57","85","25","25","0",""
"null","null","clear_screen","canvas-keyboard-response","102","255229","0.0-11.0-1.45","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","210","57","85","25","25","",""
"1288","1","rating","canvas-keyboard-response","103","256528","0.0-11.0-0.46","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","106","140","30","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","104","256787","0.0-11.0-1.46","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","106","140","30","10","40","",""
"2178","6","rating","canvas-keyboard-response","105","258976","0.0-11.0-0.47","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","117","30","85","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","106","259235","0.0-11.0-1.47","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","117","30","85","17","25","",""
"2761","6","rating","canvas-keyboard-response","107","262008","0.0-11.0-0.48","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","133","57","30","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","108","262268","0.0-11.0-1.48","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","133","57","30","17","25","",""
"1719","4","rating","canvas-keyboard-response","109","263999","0.0-11.0-0.49","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","281","113","30","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","110","264259","0.0-11.0-1.49","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","281","113","30","33","40","",""
"2482","8","rating","canvas-keyboard-response","111","266751","0.0-11.0-0.50","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","205","30","30","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","112","267011","0.0-11.0-1.50","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","205","30","30","25","40","",""
"3179","5","rating","canvas-keyboard-response","113","270200","0.0-11.0-0.51","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","13","30","113","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","114","270460","0.0-11.0-1.51","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","13","30","113","10","25","",""
"1920","9","rating","canvas-keyboard-response","115","272391","0.0-11.0-0.52","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","214","57","57","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","116","272650","0.0-11.0-1.52","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","214","57","57","25","33","",""
"2258","8","rating","canvas-keyboard-response","117","274921","0.0-11.0-0.53","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","70","113","140","10","10","0",""
"null","null","clear_screen","canvas-keyboard-response","118","275180","0.0-11.0-1.53","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","70","113","140","10","10","",""
"3256","4","rating","canvas-keyboard-response","119","278448","0.0-11.0-0.54","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","264","30","140","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","120","278707","0.0-11.0-1.54","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","264","30","140","33","40","",""
"1370","4","rating","canvas-keyboard-response","121","280089","0.0-11.0-0.55","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","167","113","57","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","122","280347","0.0-11.0-1.55","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","167","113","57","17","25","",""
"1474","3","rating","canvas-keyboard-response","123","281831","0.0-11.0-0.56","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","236","113","30","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","124","282089","0.0-11.0-1.56","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","236","113","30","25","33","",""
"1819","3","rating","canvas-keyboard-response","125","283920","0.0-11.0-0.57","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","41","57","113","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","126","284178","0.0-11.0-1.57","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","41","57","113","10","33","",""
"1689","8","rating","canvas-keyboard-response","127","285880","0.0-11.0-0.58","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","223","85","113","25","25","1",""
"null","null","clear_screen","canvas-keyboard-response","128","286139","0.0-11.0-1.58","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","223","85","113","25","25","",""
"2985","6","rating","canvas-keyboard-response","129","289136","0.0-11.0-0.59","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","292","30","85","40","40","0",""
"null","null","clear_screen","canvas-keyboard-response","130","289395","0.0-11.0-1.59","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","292","30","85","40","40","",""
"1705","6","rating","canvas-keyboard-response","131","291112","0.0-11.0-0.60","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","140","57","85","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","132","291371","0.0-11.0-1.60","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","140","57","85","17","33","",""
"1746","1","rating","canvas-keyboard-response","133","293129","0.0-11.0-0.61","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","127","30","85","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","134","293391","0.0-11.0-1.61","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","127","30","85","17","40","",""
"2364","8","rating","canvas-keyboard-response","135","295768","0.0-11.0-0.62","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","295","57","85","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","136","296029","0.0-11.0-1.62","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","295","57","85","40","40","",""
"2087","3","rating","canvas-keyboard-response","137","298128","0.0-11.0-0.63","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","15","30","30","10","33","0",""
"null","null","clear_screen","canvas-keyboard-response","138","298387","0.0-11.0-1.63","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","15","30","30","10","33","",""
"3936","6","rating","canvas-keyboard-response","139","302336","0.0-11.0-0.64","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","57","85","85","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","140","302595","0.0-11.0-1.64","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","57","85","85","10","25","",""
"1657","1","rating","canvas-keyboard-response","141","304264","0.0-11.0-0.65","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","181","140","30","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","142","304523","0.0-11.0-1.65","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","181","140","30","17","25","",""
"4098","5","rating","canvas-keyboard-response","143","308632","0.0-11.0-0.66","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","138","57","30","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","144","308891","0.0-11.0-1.66","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","138","57","30","17","33","",""
"5096","5","rating","canvas-keyboard-response","145","314000","0.0-11.0-0.67","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","206","30","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","146","314258","0.0-11.0-1.67","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","206","30","57","25","40","",""
"1914","6","rating","canvas-keyboard-response","147","316183","0.0-11.0-0.68","107","2022-3-25","13:59:2","1","18","[""White""]","No","Female","892804","","","","","","","","85","113","140","10","33","1",""
