"rt","response","trialType","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","date","time","leftRight","age","race","ethnicity","gender","exp_duration","success","timeout","failed_images","failed_audio","failed_video","stimulus","view_history","trialID","radius_a","radius_b","angle_a","angle_b","lrCond","question_order"
"null","null","clear_screen","canvas-keyboard-response","148","338496","0.0-11.0-1.68","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","71","113","30","10","17","",""
"4634","4","rating","canvas-keyboard-response","149","343141","0.0-11.0-0.69","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","47","57","140","10","40","1",""
"1","7","clear_screen","canvas-keyboard-response","150","343153","0.0-11.0-1.69","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","47","57","140","10","40","",""
"1","1","rating","canvas-keyboard-response","151","343157","0.0-11.0-0.70","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","293","30","113","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","152","343411","0.0-11.0-1.70","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","293","30","113","40","40","",""
"2495","2","rating","canvas-keyboard-response","153","345918","0.0-11.0-0.71","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","67","85","85","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","154","346176","0.0-11.0-1.71","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","67","85","85","10","40","",""
"1636","2","rating","canvas-keyboard-response","155","347821","0.0-11.0-0.72","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","91","140","30","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","156","348081","0.0-11.0-1.72","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","91","140","30","10","17","",""
"3719","3","rating","canvas-keyboard-response","157","351813","0.0-11.0-0.73","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","83","113","85","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","158","352071","0.0-11.0-1.73","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","83","113","85","10","33","",""
"2337","7","rating","canvas-keyboard-response","159","354420","0.0-11.0-0.74","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","213","57","30","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","160","354679","0.0-11.0-1.74","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","213","57","30","25","33","",""
"2144","8","rating","canvas-keyboard-response","161","356838","0.0-11.0-0.75","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","52","85","85","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","162","357099","0.0-11.0-1.75","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","52","85","85","10","17","",""
"2861","7","rating","canvas-keyboard-response","163","359973","0.0-11.0-0.76","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","31","57","113","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","164","360231","0.0-11.0-1.76","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","31","57","113","10","17","",""
"2681","4","rating","canvas-keyboard-response","165","362926","0.0-11.0-0.77","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","89","113","113","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","166","363184","0.0-11.0-1.77","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","89","113","113","10","40","",""
"2105","7","rating","canvas-keyboard-response","167","365301","0.0-11.0-0.78","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","113","30","113","17","17","1",""
"null","null","clear_screen","canvas-keyboard-response","168","365559","0.0-11.0-1.78","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","113","30","113","17","17","",""
"2476","8","rating","canvas-keyboard-response","169","368044","0.0-11.0-0.79","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","256","30","57","33","33","0",""
"null","null","clear_screen","canvas-keyboard-response","170","368307","0.0-11.0-1.79","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","256","30","57","33","33","",""
"2072","8","rating","canvas-keyboard-response","171","370389","0.0-11.0-0.80","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","172","113","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","172","370647","0.0-11.0-1.80","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","172","113","57","17","33","",""
"1496","8","rating","canvas-keyboard-response","173","372159","0.0-11.0-0.81","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","218","57","30","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","174","372417","0.0-11.0-1.81","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","218","57","30","25","40","",""
"1661","9","rating","canvas-keyboard-response","175","374093","0.0-11.0-0.82","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","246","140","30","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","176","374351","0.0-11.0-1.82","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","246","140","30","25","33","",""
"2171","8","rating","canvas-keyboard-response","177","376533","0.0-11.0-0.83","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","167","113","57","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","178","376796","0.0-11.0-1.83","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","167","113","57","17","25","",""
"1283","9","rating","canvas-keyboard-response","179","378093","0.0-11.0-0.84","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","115","30","30","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","180","378353","0.0-11.0-1.84","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","115","30","30","17","25","",""
"1913","7","rating","canvas-keyboard-response","181","380277","0.0-11.0-0.85","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","94","140","113","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","182","380537","0.0-11.0-1.85","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","94","140","113","10","17","",""
"1517","6","rating","canvas-keyboard-response","183","382068","0.0-11.0-0.86","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","126","30","57","17","40","0",""
"null","null","clear_screen","canvas-keyboard-response","184","382324","0.0-11.0-1.86","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","126","30","57","17","40","",""
"1818","2","rating","canvas-keyboard-response","185","384157","0.0-11.0-0.87","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","90","113","140","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","186","384416","0.0-11.0-1.87","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","90","113","140","10","40","",""
"1123","1","rating","canvas-keyboard-response","187","385549","0.0-11.0-0.88","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","59","85","140","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","188","385811","0.0-11.0-1.88","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","59","85","140","10","25","",""
"1251","4","rating","canvas-keyboard-response","189","387069","0.0-11.0-0.89","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","144","57","57","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","190","387330","0.0-11.0-1.89","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","144","57","57","17","40","",""
"1671","8","rating","canvas-keyboard-response","191","389013","0.0-11.0-0.90","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","116","30","57","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","192","389273","0.0-11.0-1.90","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","116","30","57","17","25","",""
"1367","2","rating","canvas-keyboard-response","193","390654","0.0-11.0-0.91","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","109","140","113","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","194","390914","0.0-11.0-1.91","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","109","140","113","10","40","",""
"7188","5","rating","canvas-keyboard-response","195","398117","0.0-11.0-0.92","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","120","30","30","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","196","398377","0.0-11.0-1.92","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","120","30","30","17","33","",""
"3134","2","rating","canvas-keyboard-response","197","401525","0.0-11.0-0.93","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","278","85","113","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","198","401783","0.0-11.0-1.93","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","278","85","113","33","40","",""
"1468","5","rating","canvas-keyboard-response","199","403261","0.0-11.0-0.94","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","124","30","140","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","200","403519","0.0-11.0-1.94","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","124","30","140","17","33","",""
"1332","4","rating","canvas-keyboard-response","201","404862","0.0-11.0-0.95","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","152","85","85","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","202","405122","0.0-11.0-1.95","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","152","85","85","17","25","",""
"1808","2","rating","canvas-keyboard-response","203","406941","0.0-11.0-0.96","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","78","113","85","10","25","1",""
"null","null","clear_screen","canvas-keyboard-response","204","407199","0.0-11.0-1.96","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","78","113","85","10","25","",""
"3024","5","rating","canvas-keyboard-response","205","410237","0.0-11.0-0.97","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","209","30","140","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","206","410497","0.0-11.0-1.97","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","209","30","140","25","40","",""
"2831","2","rating","canvas-keyboard-response","207","413342","0.0-11.0-0.98","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","171","113","30","17","33","1",""
"null","null","clear_screen","canvas-keyboard-response","208","413600","0.0-11.0-1.98","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","171","113","30","17","33","",""
"2275","2","rating","canvas-keyboard-response","209","415886","0.0-11.0-0.99","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","267","57","140","33","33","1",""
"null","null","clear_screen","canvas-keyboard-response","210","416147","0.0-11.0-1.99","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","267","57","140","33","33","",""
"1753","7","rating","canvas-keyboard-response","211","417911","0.0-11.0-0.100","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","185","140","140","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","212","418173","0.0-11.0-1.100","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","185","140","140","17","25","",""
"1220","2","rating","canvas-keyboard-response","213","419405","0.0-11.0-0.101","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","39","57","57","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","214","419666","0.0-11.0-1.101","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","39","57","57","10","33","",""
"2131","4","rating","canvas-keyboard-response","215","421813","0.0-11.0-0.102","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","192","140","57","17","40","1",""
"null","null","clear_screen","canvas-keyboard-response","216","422075","0.0-11.0-1.102","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","192","140","57","17","40","",""
"1147","8","rating","canvas-keyboard-response","217","423238","0.0-11.0-0.103","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","205","30","30","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","218","423499","0.0-11.0-1.103","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","205","30","30","25","40","",""
"1432","1","rating","canvas-keyboard-response","219","424941","0.0-11.0-0.104","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","24","30","140","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","220","425200","0.0-11.0-1.104","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","24","30","140","10","40","",""
"1515","2","rating","canvas-keyboard-response","221","426726","0.0-11.0-0.105","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","19","30","140","10","33","0",""
"null","null","clear_screen","canvas-keyboard-response","222","426988","0.0-11.0-1.105","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","19","30","140","10","33","",""
"1797","4","rating","canvas-keyboard-response","223","428797","0.0-11.0-0.106","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","211","57","113","25","25","1",""
"null","null","clear_screen","canvas-keyboard-response","224","429060","0.0-11.0-1.106","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","211","57","113","25","25","",""
"1338","7","rating","canvas-keyboard-response","225","430413","0.0-11.0-0.107","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","153","85","113","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","226","430673","0.0-11.0-1.107","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","153","85","113","17","25","",""
"3194","4","rating","canvas-keyboard-response","227","433877","0.0-11.0-0.108","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","65","85","30","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","228","434141","0.0-11.0-1.108","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","65","85","30","10","40","",""
"1470","8","rating","canvas-keyboard-response","229","435621","0.0-11.0-0.109","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","225","85","30","25","33","0",""
"null","null","clear_screen","canvas-keyboard-response","230","435881","0.0-11.0-1.109","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","225","85","30","25","33","",""
"1099","2","rating","canvas-keyboard-response","231","436990","0.0-11.0-0.110","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","17","30","85","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","232","437249","0.0-11.0-1.110","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","17","30","85","10","33","",""
"1192","8","rating","canvas-keyboard-response","233","438453","0.0-11.0-0.111","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","296","57","113","40","40","0",""
"null","null","clear_screen","canvas-keyboard-response","234","438711","0.0-11.0-1.111","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","296","57","113","40","40","",""
"1899","7","rating","canvas-keyboard-response","235","440622","0.0-11.0-0.112","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","198","30","113","25","25","1",""
"null","null","clear_screen","canvas-keyboard-response","236","440883","0.0-11.0-1.112","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","198","30","113","25","25","",""
"1422","2","rating","canvas-keyboard-response","237","442317","0.0-11.0-0.113","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","245","113","140","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","238","442578","0.0-11.0-1.113","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","245","113","140","25","40","",""
"1168","8","rating","canvas-keyboard-response","239","443757","0.0-11.0-0.114","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","289","140","113","33","40","1",""
"null","null","clear_screen","canvas-keyboard-response","240","444017","0.0-11.0-1.114","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","289","140","113","33","40","",""
"1528","6","rating","canvas-keyboard-response","241","445557","0.0-11.0-0.115","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","230","85","30","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","242","445818","0.0-11.0-1.115","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","230","85","30","25","40","",""
"2719","7","rating","canvas-keyboard-response","243","448550","0.0-11.0-0.116","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","231","85","57","25","40","1",""
"null","null","clear_screen","canvas-keyboard-response","244","448811","0.0-11.0-1.116","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","231","85","57","25","40","",""
"1217","8","rating","canvas-keyboard-response","245","450037","0.0-11.0-0.117","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","182","140","57","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","246","450296","0.0-11.0-1.117","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","182","140","57","17","25","",""
"751","8","rating","canvas-keyboard-response","247","451063","0.0-11.0-0.118","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","257","30","85","33","33","1",""
"null","null","clear_screen","canvas-keyboard-response","248","451324","0.0-11.0-1.118","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","257","30","85","33","33","",""
"1462","5","rating","canvas-keyboard-response","249","452797","0.0-11.0-0.119","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","50","85","30","10","17","1",""
"null","null","clear_screen","canvas-keyboard-response","250","453056","0.0-11.0-1.119","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","50","85","30","10","17","",""
"1255","8","rating","canvas-keyboard-response","251","454326","0.0-11.0-0.120","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","155","85","30","17","33","0",""
"4","7","clear_screen","canvas-keyboard-response","252","454340","0.0-11.0-1.120","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","155","85","30","17","33","",""
"824","8","rating","canvas-keyboard-response","253","455174","0.0-11.0-0.121","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","131","57","113","17","17","0",""
"null","null","clear_screen","canvas-keyboard-response","254","455433","0.0-11.0-1.121","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","131","57","113","17","17","",""
"2054","5","rating","canvas-keyboard-response","255","457501","0.0-11.0-0.122","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","108","140","85","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","256","457760","0.0-11.0-1.122","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","108","140","85","10","40","",""
"2874","2","rating","canvas-keyboard-response","257","460645","0.0-11.0-0.123","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","86","113","30","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","258","460906","0.0-11.0-1.123","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","86","113","30","10","40","",""
"1030","2","rating","canvas-keyboard-response","259","461949","0.0-11.0-0.124","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","38","57","30","10","33","0",""
"null","null","clear_screen","canvas-keyboard-response","260","462208","0.0-11.0-1.124","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","38","57","30","10","33","",""
"2959","6","rating","canvas-keyboard-response","261","465182","0.0-11.0-0.125","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","45","57","85","10","40","0",""
"null","null","clear_screen","canvas-keyboard-response","262","465440","0.0-11.0-1.125","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","45","57","85","10","40","",""
"3145","8","rating","canvas-keyboard-response","263","468598","0.0-11.0-0.126","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","8","30","113","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","264","468857","0.0-11.0-1.126","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","8","30","113","10","17","",""
"1167","2","rating","canvas-keyboard-response","265","470038","0.0-11.0-0.127","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","104","140","113","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","266","470296","0.0-11.0-1.127","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","104","140","113","10","33","",""
"1546","7","rating","canvas-keyboard-response","267","471853","0.0-11.0-0.128","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","288","140","85","33","40","0",""
"null","null","clear_screen","canvas-keyboard-response","268","472113","0.0-11.0-1.128","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","288","140","85","33","40","",""
"1265","8","rating","canvas-keyboard-response","269","473389","0.0-11.0-0.129","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","73","113","85","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","270","473650","0.0-11.0-1.129","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","73","113","85","10","17","",""
"1917","5","rating","canvas-keyboard-response","271","475581","0.0-11.0-0.130","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","217","57","140","25","33","1",""
"null","null","clear_screen","canvas-keyboard-response","272","475840","0.0-11.0-1.130","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","217","57","140","25","33","",""
"1306","4","rating","canvas-keyboard-response","273","477157","0.0-11.0-0.131","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","118","30","113","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","274","477417","0.0-11.0-1.131","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","118","30","113","17","25","",""
"1649","4","rating","canvas-keyboard-response","275","479077","0.0-11.0-0.132","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","170","113","140","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","276","479339","0.0-11.0-1.132","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","170","113","140","17","25","",""
"1183","8","rating","canvas-keyboard-response","277","480533","0.0-11.0-0.133","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","298","85","113","40","40","0",""
"null","null","clear_screen","canvas-keyboard-response","278","480793","0.0-11.0-1.133","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","298","85","113","40","40","",""
"1587","4","rating","canvas-keyboard-response","279","482389","0.0-11.0-0.134","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","88","113","85","10","40","1",""
"null","null","clear_screen","canvas-keyboard-response","280","482651","0.0-11.0-1.134","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","88","113","85","10","40","",""
"1767","6","rating","canvas-keyboard-response","281","484430","0.0-11.0-0.135","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","134","57","57","17","25","1",""
"null","null","clear_screen","canvas-keyboard-response","282","484688","0.0-11.0-1.135","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","134","57","57","17","25","",""
"1119","4","rating","canvas-keyboard-response","283","485822","0.0-11.0-0.136","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","181","140","30","17","25","0",""
"null","null","clear_screen","canvas-keyboard-response","284","486079","0.0-11.0-1.136","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","181","140","30","17","25","",""
"2727","3","rating","canvas-keyboard-response","285","488821","0.0-11.0-0.137","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","252","140","57","25","40","0",""
"null","null","clear_screen","canvas-keyboard-response","286","489081","0.0-11.0-1.137","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","252","140","57","25","40","",""
"1499","7","rating","canvas-keyboard-response","287","490589","0.0-11.0-0.138","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","197","30","85","25","25","1",""
"null","null","clear_screen","canvas-keyboard-response","288","490847","0.0-11.0-1.138","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","197","30","85","25","25","",""
"1655","6","rating","canvas-keyboard-response","289","492517","0.0-11.0-0.139","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","121","30","57","17","33","0",""
"null","null","clear_screen","canvas-keyboard-response","290","492776","0.0-11.0-1.139","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","121","30","57","17","33","",""
"953","5","rating","canvas-keyboard-response","291","493741","0.0-11.0-0.140","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","35","57","85","10","25","0",""
"null","null","clear_screen","canvas-keyboard-response","292","494000","0.0-11.0-1.140","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","35","57","85","10","25","",""
"1170","8","rating","canvas-keyboard-response","293","495182","0.0-11.0-0.141","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","292","30","85","40","40","1",""
"null","null","clear_screen","canvas-keyboard-response","294","495445","0.0-11.0-1.141","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","292","30","85","40","40","",""
"1493","6","rating","canvas-keyboard-response","295","496950","0.0-11.0-0.142","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","16","30","57","10","33","1",""
"null","null","clear_screen","canvas-keyboard-response","296","497209","0.0-11.0-1.142","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","16","30","57","10","33","",""
"1296","7","rating","canvas-keyboard-response","297","498519","0.0-11.0-0.143","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","93","140","85","10","17","0",""
"null","null","clear_screen","canvas-keyboard-response","298","498780","0.0-11.0-1.143","101","2022-3-10","15:5:4","1","19","[""White""]","No","Female","812530","","","","","","","","93","140","85","10","17","",""
